deaths_avg_per_10m,eliminations_avg_per_10m,final_blows_avg_per_10m,healing_avg_per_10m,hero_damage_avg_per_10m,name,playerId,role,team,teamId,time_played_total,ultimates_earned_avg_per_10m
3.812013304772872,3.4280695186806405,0.6993261818108507,9834.627298851796,814.8514244975776,Closer,4663,support,LDN,4410,43756.40551704168,3.702315080175092
7.505830393108194,14.850821563506928,3.8601413450270714,0.0,5322.4974381396405,cocco,4618,tank,DAL,4523,33573.90012854338,3.0023321572432775
4.923538166356163,16.49587070080395,6.563036018882549,20.498979935677063,7192.977403271358,Coolmatt,4138,tank,HOU,4525,118938.85661363602,4.60068320462789
4.569805904905904,4.2598073756842165,1.106374061187745,9388.91956543936,1398.7420960423829,Custa,3577,support,VAL,4405,112258.59712100029,3.853602406359248
7.128622995313277,14.170021460094357,3.5603467462688116,49.37378172492684,5388.5966554169145,CWoosH,4128,flex,FLA,4407,75666.78731006384,3.5999942601470836
6.975861703171682,11.657032056615837,5.6908345473242665,189.92600376859104,7612.486680805008,Daemin,5281,offense,SHD,4408,13073.65367615223,4.635276526449604
5.674265880522103,17.794714479728032,8.416602016096629,395.2483024063778,8610.088694581795,Danteh,4489,offense,SFS,4404,88610.58163064718,5.850317089225654
6.2992833421177465,7.017622670604857,2.4313023425717617,9062.958060696956,3096.3945896851487,DayFly,4670,support,PHI,4524,10858.378054320812,4.199522228078497
5.566101856444551,3.325803598871433,0.6928757497648819,9305.968509043265,1231.3394130822899,dhaK,4025,support,SFS,4404,51957.367554306984,3.649145615428378
7.427447981926464,12.84593605747862,6.762019621770936,102.74532016195593,7383.6112983071735,Diya,4615,offense,SHD,4408,94675.85659450293,4.689685585858006
6.658653863120135,17.802650953480914,9.19418293831287,54.06126816975326,8924.8527959944,EFFECT,4616,offense,DAL,4523,77853.57380884886,6.180833794238828
5.7789017642840035,17.145735837997798,9.299382149422534,629.9013852032895,8473.450182824088,Eqo,4083,offense,PHI,4524,72262.86533904076,4.226237066121491
5.817702044800253,17.079959064471876,5.571764203256217,0.0,5911.416762941166,Fate,4636,tank,VAL,4405,141499.16816997528,3.4304088587779913
6.018125901942836,14.111467632141824,5.603082736291607,0.0,5717.294119739398,FCTFCTN,5624,tank,HOU,4525,5782.531068146229,3.527866908035456
7.296010403846898,12.449394967576733,3.9620107129750877,306.7194226071305,6141.473790249716,Fearless,5207,tank,SHD,4408,64967.01262241602,3.9620107129750877
5.406622787349843,16.400654076987035,5.7625446636330615,4.36922860729417,6056.9207276632005,Fissure,4657,tank,GLA,4406,106203.08140295744,3.598765637974765
5.834069016601507,2.7054693681382815,0.5000630585658434,9179.188065992872,1084.173220509642,Fiveking,4622,support,SHD,4408,46794.09846252203,3.5773741882018033
5.785187134997204,15.541210601005034,8.864399642334424,333.435140053627,8017.035781887362,FLETA,4631,offense,SEO,4409,115743.87904399633,4.261132459648477
6.7777401473325245,15.324547869825253,4.3673855761767495,0.0,5177.642807363096,fragi,4019,tank,PHI,4524,108531.75011283159,3.4883801247690243
7.1391425600781275,8.031535380087893,2.211003106292853,7141.170715265603,4578.630847258156,Freefeel,4619,support,SHD,4408,90094.85307055712,3.8426168443704105
3.5901612370438944,18.824570592248367,6.187678555898501,151.32957862141626,6675.436285759447,Fury,4659,flex,LDN,4410,100942.54159414768,3.6971527970882487
4.027084917967522,1.8876960552972761,0.3618084105986446,9772.897038675661,431.44857596184187,Gambler,4980,support,SEO,4409,38141.733568787575,3.7596613101337417
6.443328687340496,16.641001237990583,5.326795196393407,13.173491318046391,5562.911671904126,Gamsu,4606,tank,BOS,4402,128970.60515207052,3.3635571414781076
4.9638766337523235,13.393477999722062,4.614307856727512,206.555585855058,6284.999444936301,Geguri,5210,tank,SHD,4408,60074.015130102634,2.966340765039115
5.624719141226477,17.813129986963595,6.062298588193854,35.35189026907096,5770.253298125359,Gesture,4666,tank,LDN,4410,131633.23917335272,3.5781236028061465
6.100630608356072,10.435805413650902,3.1385880943310984,7498.680014452455,5234.964277759177,gido,4413,flex,SEO,4409,30587.001898527145,4.139013049399136
5.471203728135267,5.0465729910262604,1.5733113208269573,9186.33208957821,1829.6973914960627,HarryHook,3660,support,DAL,4523,110213.40640252829,3.772680779699243
3.4763585581617527,16.65452112592137,5.483628353250966,360.00973522550146,6545.8412871257415,Hotba,4671,flex,PHI,4524,41250.06025725603,3.0690864258248114
6.64481425004163,16.395356899559243,8.135301240910653,1091.25760398076,8198.285412384328,Hydration,4645,offense,GLA,4406,91379.52953255177,4.294178378979473
0.0,19.696290646094972,11.817774387656982,0.0,7152.517794731228,iddqd,3661,offense,SFS,4404,304.6258865594864,5.908887193828491
6.886417992711067,17.040966558234164,4.568713147706616,0.0,5384.059303804786,iRemiix,4641,tank,GLA,4406,35983.874383211136,3.418197792992176
6.961168182014806,16.111999594992014,8.87303831651183,422.9818685384987,8459.397004285662,Jake,4140,offense,HOU,4525,110153.92531114817,5.071085741358203
4.8860597488530955,15.836878196282608,5.06739804881053,0.0,5187.929773303896,Janus,4648,tank,NYE,4403,59557.19228941202,3.364832899210173
4.944763521875336,13.54746054065604,5.083772938152955,6256.23282747868,6814.281580285937,Jjonak,4653,support,NYE,4403,151068.90282928944,3.8247447964385124
6.0388521790553495,18.722277272451237,6.185693569427516,128.8188171343859,6889.095648039597,Kalios,4611,tank,BOS,4402,32688.331183969975,3.964717540048497
